penalty,loss,degree,tol,C,multi_class,fit_intercept,intercept_scaling,class_weight,random_state,verbose,max_iter,score,AOD,Training Size,Max Iteration,counter,execution time
l2,hinge,True,0.08122891304028265,3.6343305668777064,ovr,False,3.2227398866054218,,2019,0,987,0.8911865531350216,0.02714454372529507,36168,10000,12,1634
l2,hinge,True,0.01349471332958365,3.1942813295597388,ovr,False,1.2164028800168054,,2019,0,973,0.761694128054849,0.06295814835120012,36168,10000,13,1618
l2,hinge,True,0.08821745217333726,2.0903768157440705,ovr,True,9.813590638426568,,2019,0,1000,0.7170186884883335,0.07048900397807037,36168,10000,14,1668
l2,squared_hinge,False,0.04554685057284492,3.042447358176902,ovr,True,2.962437288226775,balanced,2019,0,978,0.8193077518522615,0.01625793743618148,36168,10000,15,57
l2,squared_hinge,True,0.07012695319428275,7.302001026800105,ovr,True,8.110986751282868,balanced,2019,0,955,0.7877916620590512,0.03750285145027217,36168,10000,16,1605
l2,squared_hinge,False,0.02689585494464226,4.560701765167212,ovr,True,9.708288948667697,balanced,2019,0,971,0.8215194072763463,0.02228819908870508,36168,10000,17,73
l2,hinge,True,0.0738361230637715,9.375005133022928,ovr,True,6.1463185631074415,balanced,2019,0,1028,0.8908548048214088,0.008983556089357119,36168,10000,18,1748
l2,squared_hinge,False,0.024021037621581937,2.5376026538221894,ovr,False,4.585599790471888,balanced,2019,0,986,0.8128939511224151,0.036386456387338104,36168,10000,19,74
l2,hinge,True,0.08922530566083281,4.213457559840933,ovr,False,7.4862034480568225,,2019,0,1027,0.8144421099192746,0.0038738505262587014,36168,10000,20,1597
l2,hinge,True,0.03225079237749655,1.6645863377428822,ovr,True,0.795238274807101,balanced,2019,0,1039,0.8605551255114453,0.029692154697595563,36168,10000,21,1643
l2,hinge,True,0.03280057524586338,2.4823335597365563,ovr,False,6.6512777201470366,balanced,2019,0,968,0.8891960632533451,0.013342559336295605,36168,10000,22,1543
l1,squared_hinge,False,0.013203320930925503,5.893873649221355,ovr,False,3.9885289130394233,,2019,0,1038,0.8974897710936636,0.015340756267609995,36168,10000,23,318
l2,squared_hinge,False,0.04292173697471336,2.543648503773747,ovr,False,2.651199929227325,,2019,0,1046,0.8900807254229791,0.033395788332809484,36168,10000,24,55
l2,hinge,True,0.010027876948743101,9.105092652433308,ovr,True,8.05231025334109,balanced,2019,0,982,0.885104500718788,0.010155551685224128,36168,10000,25,1594
l2,squared_hinge,False,0.001353756972171671,0.362256500637542,ovr,True,8.769728786224253,,2019,0,992,0.8970474400088466,0.022299228324117328,36168,10000,26,84
l2,squared_hinge,False,0.0038122886615884004,1.7198826755578969,ovr,False,0.7670776869691192,balanced,2019,0,1015,0.8207453278779167,0.025142443198143016,36168,10000,27,116
l1,squared_hinge,False,0.03431142239399387,5.454169420516053,ovr,True,8.38233676204515,balanced,2019,0,985,0.8196395001658742,0.022252406190813936,36168,10000,28,66
l2,hinge,True,0.0010032242082049162,7.345379778563682,ovr,True,2.833164046705247,,2019,0,995,0.8816764348114564,0.0,36168,10000,29,1555
l2,squared_hinge,False,0.05128502347385029,4.371113903600355,ovr,False,8.824657050635452,balanced,2019,0,1016,0.8136680305208448,0.03427061426609669,36168,10000,30,71
l2,hinge,True,0.0803223298416782,5.001786132225449,ovr,False,9.615938073133032,,2019,0,1007,0.7882339931438682,0.051989849619647616,36168,10000,31,1577
l2,hinge,True,0.08097910280568123,3.984584146132077,ovr,True,3.162528142903553,,2019,0,1042,0.8215194072763463,0.026096508740003313,36168,10000,32,1627
l2,squared_hinge,True,0.018471429409901746,1.3870934489634852,ovr,True,5.179977564396366,balanced,2019,0,1031,0.8802388587858012,0.04023570511301255,36168,10000,33,1602
l2,squared_hinge,False,0.02874456695315395,5.431887822749599,ovr,True,1.9140777207767974,balanced,2019,0,964,0.8211876589627336,0.02180005085672085,36168,10000,34,67
l1,squared_hinge,False,0.09933617176283029,0.9603534713350437,ovr,True,8.296267945317851,,2019,0,993,0.8962733606104168,0.01194593343608801,36168,10000,35,112
l2,hinge,True,0.060251833732470235,1.0173723644249812,ovr,True,6.32620277165675,,2019,0,1015,0.8909653875926131,0.0315015440305974,36168,10000,36,1593
l2,squared_hinge,True,0.06876331007156644,2.0771653424152046,ovr,False,5.287026040512516,balanced,2019,0,965,0.8894172287957536,0.003918760919430675,36168,10000,37,1472
l2,squared_hinge,False,0.06306111043657522,1.484000681959491,ovr,False,1.3048331703555562,balanced,2019,0,1039,0.802941501714033,0.03939258579652506,36168,10000,38,55
l2,hinge,True,0.039879848146858014,1.4177790129986962,ovr,False,1.065144429937672,balanced,2019,0,997,0.8884219838549154,0.020338350547796515,36168,10000,39,1536
l2,hinge,True,0.009843041147458608,8.113756141242089,ovr,False,8.778439426916993,,2019,0,960,0.8951675328983745,0.00973538368228621,36168,10000,40,1505
l1,squared_hinge,False,0.03629227860093122,1.6080675621860463,ovr,True,1.1863164067351022,,2019,0,974,0.8968262744664381,0.021902436057636233,36168,10000,41,168
l1,squared_hinge,False,0.09022121899510391,3.1540731774005755,ovr,False,2.0622966666743787,balanced,2019,0,1017,0.8050425743669136,0.03695581551635305,36168,10000,42,25
l2,hinge,True,0.03913043523716025,0.43647104143477855,ovr,True,5.842329907402192,balanced,2019,0,954,0.8877584872276899,0.023906779799974267,36168,10000,43,1648
l2,squared_hinge,False,0.00714586993040005,1.7232831834831908,ovr,False,1.334763476973234,balanced,2019,0,995,0.8203029967930996,0.02162726055598861,36168,10000,44,118
l2,hinge,True,0.07216938636917725,1.21798492346785,ovr,True,4.0138811956470075,balanced,2019,0,1001,0.8417560544067234,0.06262206986040557,36168,10000,45,1729
l2,hinge,True,0.09770456569446075,0.4866143784513016,ovr,True,0.8923585403228514,balanced,2019,0,992,0.8910759703638174,0.01964891685785502,36168,10000,46,1669
l2,hinge,True,0.0769853908850209,2.865255643283083,ovr,False,9.449193653967662,balanced,2019,0,960,0.885104500718788,0.006381793004512958,36168,10000,47,1515
l2,squared_hinge,True,0.04234468595239191,1.8914447690735097,ovr,True,9.671556436282723,,2019,0,950,0.8822293486674776,0.0,36168,10000,48,1526
l2,hinge,True,0.05811107023640062,1.9592993262123852,ovr,False,4.476417912740039,balanced,2019,0,967,0.8858785801172178,0.0108366409105078,36168,10000,49,1512
l2,hinge,True,0.06092199896360438,3.428473504174489,ovr,False,1.9540022842478881,,2019,0,983,0.8789118655313503,0.023572304190390005,36168,10000,50,1557
l2,hinge,True,0.05849412572086648,8.971006525191486,ovr,False,2.434082610264332,,2019,0,968,0.8928452947030853,0.007926737571770485,36168,10000,51,1613
l2,hinge,True,0.00043730775666896886,1.8138341869588317,ovr,True,0.27849869672838123,,2019,0,1036,0.8513767555014928,0.039667896629100544,36168,10000,52,1647
l2,squared_hinge,True,0.018621704001594193,8.23943816775351,ovr,False,4.5908040525812535,balanced,2019,0,961,0.8261638836669247,0.05750492034362647,36168,10000,53,1517
l1,squared_hinge,False,0.0013832160136039886,4.738451886866278,ovr,False,3.28832003222427,,2019,0,973,0.8974897710936636,0.019344087141748616,36168,10000,54,497
l1,squared_hinge,False,0.09023117019422232,6.79066915626844,ovr,True,8.241235194476781,,2019,0,955,0.8960521950680084,0.011788254470462023,36168,10000,55,98
l2,squared_hinge,False,0.01722269136210673,5.411530736797785,ovr,False,8.139987474493097,,2019,0,1015,0.8898595598805706,0.03371114626406146,36168,10000,56,52
l2,hinge,True,0.09305347867806765,5.028670290908563,ovr,True,5.495259885618931,balanced,2019,0,1048,0.8951675328983745,0.002494965516558832,36168,10000,57,1698
l1,squared_hinge,False,0.03216857937049532,1.5936483926743468,ovr,True,2.5073130843096263,,2019,0,987,0.8971580227800509,0.022060115023262224,36168,10000,58,168
l2,hinge,True,0.011795255454047816,6.055743696211731,ovr,False,4.74655213457065,,2019,0,1009,0.8941722879575362,0.0028981419354083948,36168,10000,59,1548
l2,hinge,True,0.08237448502395472,7.39997408339711,ovr,False,1.6055422603804728,balanced,2019,0,989,0.8874267389140772,0.01521953794291087,36168,10000,60,1535
l2,squared_hinge,True,0.09555747121436121,8.02155961223915,ovr,False,9.876127746036158,,2019,0,1049,0.8908548048214088,0.019240970426259923,36168,10000,61,1601
l2,hinge,True,0.03781622946414507,8.308133812740216,ovr,False,2.702603415970206,balanced,2019,0,1026,0.8790224483025545,0.0061813680311059264,36168,10000,62,1700
l2,squared_hinge,True,0.037689513193635796,6.152037239806891,ovr,False,3.8178127255300143,balanced,2019,0,996,0.8100187990711047,0.04824226919952607,36168,10000,63,1636
l2,hinge,True,0.029730066266302414,8.5222574177447,ovr,True,8.425300359280072,balanced,2019,0,1031,0.8818976003538649,0.0029551411823687274,36168,10000,64,1785
l2,hinge,True,0.03073597901595099,9.60007844082223,ovr,True,2.5084375060265702,,2019,0,953,0.8964945261528254,0.02181856407224071,36168,10000,65,1537
l1,squared_hinge,False,0.010312205270362427,9.238980180771266,ovr,True,9.418534357594202,,2019,0,1032,0.8976003538648678,0.019995484567037418,36168,10000,66,242
l1,squared_hinge,False,0.045005722616142926,6.189417026460246,ovr,True,2.768776583093273,balanced,2019,0,1004,0.8191971690810572,0.024900935765015203,36168,10000,67,52
l1,squared_hinge,False,0.0880235340577429,6.803939186087889,ovr,False,0.3293374191275932,,2019,0,970,0.8951675328983745,0.011251463430652198,36168,10000,68,109
l2,squared_hinge,True,0.02848938331015521,9.855160445516319,ovr,False,5.7746911372510885,,2019,0,1046,0.8917394669910428,0.037848985747157504,36168,10000,69,1690
l2,hinge,True,0.09093159368933956,1.570570690207686,ovr,False,3.0626750918469643,,2019,0,1014,0.8889748977109366,0.02567560055654595,36168,10000,70,1658
l1,squared_hinge,False,0.03294604118791996,5.174534612618285,ovr,False,5.856132853273455,,2019,0,1020,0.8963839433816212,0.005229180083040297,36168,10000,71,164
l2,squared_hinge,False,0.03193956113836992,9.382054246805025,ovr,True,4.482989312809499,,2019,0,972,0.8943934534999447,0.0319459502145724,36168,10000,72,55
l2,hinge,True,0.05606245602236485,8.042647848916712,ovr,True,0.4364323666595685,balanced,2019,0,959,0.8960521950680084,0.006191641264636252,36168,10000,73,1662
l1,squared_hinge,False,0.006177567398521205,6.577640673749338,ovr,True,5.3445899704281965,,2019,0,979,0.8977109366360722,0.01901361787539039,36168,10000,74,289
l1,squared_hinge,False,0.006608224764617661,8.174290158990868,ovr,False,9.040400456393298,,2019,0,1046,0.8976003538648678,0.015498435233235982,36168,10000,75,342
l2,squared_hinge,False,0.029183714972762613,0.32017019720760775,ovr,True,1.0191707725270924,balanced,2019,0,1040,0.8091341369014707,0.02643864959850041,36168,10000,76,59
l2,hinge,True,0.0804229256937118,2.5558533704823145,ovr,False,1.7201340786372632,,2019,0,1002,0.8510450071878801,0.028699828543430173,36168,10000,77,1637
l1,squared_hinge,False,0.023413818198667755,6.949971445502675,ovr,False,1.2238284318492385,,2019,0,1000,0.8968262744664381,0.02321477201564149,36168,10000,78,246
l2,hinge,True,0.061766639835345465,6.4013988610661166,ovr,False,1.124812010428704,balanced,2019,0,978,0.8691805816653765,0.013417279904823665,36168,10000,79,1550
l2,hinge,True,0.02982691505166658,5.832078730754689,ovr,False,7.911638305755616,balanced,2019,0,1008,0.8549154041800288,0.034026405645002755,36168,10000,80,1596
l2,hinge,True,0.024605050293578856,1.6799336367199278,ovr,True,6.515274033081614,balanced,2019,0,989,0.8894172287957536,0.01795489996847491,36168,10000,81,1744
l2,squared_hinge,True,0.02348292000257008,8.100205249436357,ovr,False,7.643091291226532,,2019,0,996,0.8835563419219286,0.010090444468217826,36168,10000,82,1546
l1,squared_hinge,False,0.0623241815127691,3.2600653408180205,ovr,True,7.742767110295395,balanced,2019,0,986,0.8191971690810572,0.024900935765015203,36168,10000,83,62
l2,squared_hinge,True,0.0753356852321232,6.399189183183621,ovr,False,4.971917381365051,,2019,0,970,0.8823399314386818,0.003937007874015748,36168,10000,84,1486
l2,squared_hinge,False,0.07203491274829707,2.602418395819702,ovr,True,8.819385588268993,balanced,2019,0,1006,0.8152161893177043,0.016102165250504286,36168,10000,85,41
l1,squared_hinge,False,0.08438467427575164,1.0470612449327656,ovr,False,6.357602272400115,balanced,2019,0,1045,0.8050425743669136,0.03695581551635305,36168,10000,86,49
l1,squared_hinge,False,0.00018480821472446692,7.219106175292,ovr,True,1.9460223831896069,,2019,0,1040,0.8971580227800509,0.0209868923661121,36168,10000,87,539
l2,squared_hinge,True,0.06300438075985873,9.38876666897777,ovr,True,1.3097306235647386,,2019,0,994,0.8815658520402522,0.0,36168,10000,88,1729
l2,squared_hinge,True,0.030845598809171197,2.5332708184890262,ovr,True,6.696425226485369,balanced,2019,0,998,0.8877584872276899,0.003978377972065662,36168,10000,89,1724
l1,squared_hinge,False,0.06703996492881259,0.8504947155199819,ovr,True,1.2256812365402305,,2019,0,1020,0.8961627778392126,0.013013585865559557,36168,10000,90,110
l2,squared_hinge,False,0.08783894094147607,1.618565653500774,ovr,False,6.28755712201943,balanced,2019,0,976,0.802941501714033,0.03939258579652506,36168,10000,91,56
l1,squared_hinge,False,0.09421564421455464,0.4397046030089391,ovr,False,1.0540693897170013,balanced,2019,0,994,0.8050425743669136,0.03695581551635305,36168,10000,92,26
l2,hinge,True,0.07704754322814873,2.9941883751982656,ovr,False,4.559451838755613,balanced,2019,0,985,0.7839212650669026,0.01709645214555222,36168,10000,93,1632
l2,hinge,True,0.01119747500038281,8.197992397888036,ovr,False,2.971754793249311,,2019,0,950,0.894061705186332,0.029410456597510543,36168,10000,94,1548
l2,squared_hinge,False,0.01583252103237276,3.749215666521562,ovr,False,0.5334125808365182,,2019,0,971,0.8887537321685282,0.018890637217116688,36168,10000,95,62
l1,squared_hinge,False,0.09462266480925026,5.65706623913559,ovr,False,9.71987847219971,balanced,2019,0,1035,0.8050425743669136,0.03695581551635305,36168,10000,96,26
l2,hinge,True,0.05238240996100085,1.7021074008875072,ovr,True,7.101264243398844,,2019,0,1032,0.8886431493973239,0.010768273186134967,36168,10000,97,1782
l2,hinge,True,0.02836832598916411,4.651460257619329,ovr,False,2.673995789750613,balanced,2019,0,996,0.8820081831250691,0.003937007874015748,36168,10000,98,1523
l2,hinge,True,0.047941311445051996,6.686634570572669,ovr,True,7.087320550345957,,2019,0,1049,0.6140661284971801,0.016122596363263325,36168,10000,99,1807
l2,hinge,True,0.029127050841376168,7.798899708341886,ovr,True,5.0742180034312385,balanced,2019,0,958,0.824947473183678,0.050506705191715975,36168,10000,100,1629
l2,squared_hinge,True,0.03347298294288095,0.7358425462760828,ovr,True,6.196853182009061,,2019,0,1005,0.8813446864978436,0.0153676372852121,36168,10000,101,1613
l2,hinge,True,0.032745621626007484,2.9965258161652937,ovr,False,1.2102654096691559,,2019,0,977,0.8971580227800509,0.0016212984157552204,36168,10000,102,1583
l2,hinge,True,0.08540542905091658,8.99346641592622,ovr,True,3.0825940576443136,balanced,2019,0,1008,0.8865420767444432,0.002509892347503509,36168,10000,103,1759
l2,hinge,True,0.07275731113369938,8.549047912478146,ovr,True,5.639546408980141,,2019,0,1024,0.8893066460245493,0.015050675422173688,36168,10000,104,1675
l2,squared_hinge,True,0.07414960666478777,1.0642473295398318,ovr,True,7.203507635522145,balanced,2019,0,1027,0.891850049762247,0.004858038687944569,36168,10000,105,1782
l1,squared_hinge,False,0.09943075526531968,3.968102873776489,ovr,False,2.850318612580739,balanced,2019,0,992,0.8059272365365476,0.044408006032523206,36168,10000,106,25
l2,squared_hinge,True,0.03570996479219326,5.979998024929807,ovr,False,4.370441845179805,,2019,0,1034,0.8289284529470309,0.05263727115273714,36168,10000,107,1649
l2,hinge,True,0.026443703389316037,2.8538281414594118,ovr,True,8.07627096260423,balanced,2019,0,986,0.8795753621585757,0.03944554687982496,36168,10000,108,1594
l2,hinge,True,0.07493507942707502,5.514692808593672,ovr,True,2.2056969458204447,balanced,2019,0,1045,0.8075859781046113,0.06675715274679278,36168,10000,109,1784
l2,squared_hinge,False,0.006299442034910612,9.055633801360498,ovr,False,4.248188974845992,,2019,0,964,0.8970474400088466,0.028199969581427127,36168,10000,110,118
l2,squared_hinge,True,0.022636287712982945,5.8439401068831485,ovr,True,5.460971015699424,balanced,2019,0,989,0.6748866526595156,0.05997822942027006,36168,10000,111,1714
l2,squared_hinge,True,0.035824174021824313,6.125955610042265,ovr,False,1.7443157115127605,balanced,2019,0,995,0.5912860776291053,0.04997932257313989,36168,10000,112,1513
l1,squared_hinge,False,0.09871363723810407,1.368242612122255,ovr,True,0.8714855128669889,,2019,0,1041,0.8950569501271702,0.003864413634935244,36168,10000,113,78
l2,hinge,True,0.042236549344939735,9.09488751538477,ovr,False,0.4688550520074829,balanced,2019,0,953,0.8877584872276899,0.008449619349833789,36168,10000,114,1459
l2,hinge,True,0.09620175366661339,4.138581053978374,ovr,False,1.3252874846483687,balanced,2019,0,1039,0.8759261307088355,0.0333227241464719,36168,10000,115,1596
l2,squared_hinge,True,0.06863807083617944,8.827662811894564,ovr,True,1.4474201137073313,balanced,2019,0,1037,0.7960853698993697,0.02365842913885423,36168,10000,116,1734
l2,squared_hinge,False,0.014117897329901798,5.493510065812827,ovr,False,0.6716448555311884,balanced,2019,0,1047,0.8050425743669136,0.04998346772830706,36168,10000,117,59
l2,squared_hinge,True,0.037009828240365764,8.475337843062498,ovr,True,7.503643788822755,balanced,2019,0,1015,0.8912971359062258,0.007841358469619204,36168,10000,118,1685
l2,squared_hinge,False,0.033788167850820575,4.085882071933466,ovr,False,6.793329271989778,,2019,0,1009,0.8887537321685282,0.018890637217116688,36168,10000,119,60
l1,squared_hinge,False,0.005066602847680086,7.214446807498727,ovr,True,5.275841851140561,balanced,2019,0,1042,0.8201924140218954,0.021784939521614602,36168,10000,120,121
l2,hinge,True,0.013745902139638564,4.486740554976448,ovr,False,0.98071675505148,,2019,0,994,0.8099082162999005,0.04810924267643403,36168,10000,121,1602
l2,hinge,True,0.06349283548734101,9.7467042933955,ovr,True,2.2250091944725288,,2019,0,1035,0.8814552692690479,0.0,36168,10000,122,1786
l1,squared_hinge,False,0.04845015487623314,4.895668215582411,ovr,True,6.492241049835403,balanced,2019,0,1004,0.8191971690810572,0.024900935765015203,36168,10000,123,52
l2,hinge,True,0.006885840798277445,5.727499456927514,ovr,True,8.303129559793687,balanced,2019,0,1034,0.8961627778392126,0.029157649000550765,36168,10000,124,1738
l2,squared_hinge,False,0.0038798924765868154,5.349441055840327,ovr,True,2.8225648842561437,balanced,2019,0,1032,0.8204135795643038,0.028312045238832934,36168,10000,125,77
l1,squared_hinge,False,0.0788643138395065,6.108246627386962,ovr,True,3.750009997854144,balanced,2019,0,1030,0.8151056065465001,0.031000115152475957,36168,10000,126,34
l1,squared_hinge,False,0.017596763340199266,1.434015862721077,ovr,True,2.8498685446853944,,2019,0,973,0.8974897710936636,0.019435443107251725,36168,10000,127,195
l1,squared_hinge,False,0.07243410084010579,9.524861301023737,ovr,False,4.362565495676152,,2019,0,1044,0.8948357845847617,0.004704894975732203,36168,10000,128,119
l2,hinge,True,0.018851584934700627,4.46164375525088,ovr,False,1.4494883469574933,balanced,2019,0,1031,0.8908548048214088,0.023427266477740075,36168,10000,129,1585
l2,hinge,True,0.07280418208662695,3.7651380633181883,ovr,True,1.5100295232332233,balanced,2019,0,954,0.870286409377419,0.03917270454567543,36168,10000,130,1516
l2,hinge,True,0.07491974965502442,2.9470185575392236,ovr,False,6.551002371592005,balanced,2019,0,992,0.875704965166427,0.028160108335412895,36168,10000,131,1568
l2,hinge,True,0.08348939005245565,1.4542731842248708,ovr,False,6.277508068189719,,2019,0,952,0.8738250580559549,0.010681700289790864,36168,10000,132,1485
l1,squared_hinge,False,0.08526079855684145,8.50312824455193,ovr,True,8.511883506449959,balanced,2019,0,1014,0.8151056065465001,0.031000115152475957,36168,10000,133,33
l2,hinge,True,0.06965657912464218,7.959754449385069,ovr,True,4.638422508139132,,2019,0,986,0.8962733606104168,0.008540024099689202,36168,10000,134,1589
l2,hinge,True,0.03727972804898001,8.49916147437439,ovr,True,3.9453287711450327,balanced,2019,0,960,0.8814552692690479,0.0,36168,10000,135,1537
l2,hinge,True,0.016599230954486774,1.231585453086233,ovr,False,5.956363219740236,,2019,0,1042,0.8889748977109366,0.02695511213704413,36168,10000,136,1589
l2,hinge,True,0.060835544727127606,2.5652798165921484,ovr,True,1.5331402874679088,balanced,2019,0,970,0.8862103284308305,0.007349466726597887,36168,10000,137,1692
l1,squared_hinge,False,0.07776797097069403,9.867562259642574,ovr,True,7.223996668217564,,2019,0,1017,0.8960521950680084,0.011788254470462023,36168,10000,138,105
l2,hinge,True,0.06060257855231579,9.881172938312202,ovr,True,0.7042003916372818,balanced,2019,0,1039,0.8752626340816101,0.024054938105206,36168,10000,139,1795
l1,squared_hinge,False,0.003316524362240643,0.14363068853363095,ovr,False,3.5516727439079534,,2019,0,956,0.8974897710936636,0.01812310714924647,36168,10000,140,393
l2,squared_hinge,True,0.09163648354160861,3.25995787408339,ovr,True,9.89866864703973,balanced,2019,0,983,0.846068782483689,0.013733416522038695,36168,10000,141,1584
l2,hinge,True,0.05418800374924685,1.7863047117696398,ovr,False,4.83334706109534,balanced,2019,0,982,0.8261638836669247,0.05862407816037707,36168,10000,142,1577
l2,hinge,True,0.05153155273784742,4.50019194130028,ovr,True,2.9763867404071465,balanced,2019,0,1002,0.8893066460245493,0.01055576089037634,36168,10000,143,1719
l2,squared_hinge,True,0.08976444222459358,5.492531469372296,ovr,True,7.709721973823165,balanced,2019,0,983,0.7994028530354971,0.013006362982361006,36168,10000,144,2131
l2,hinge,True,0.08432024506768022,1.0733106426786714,ovr,True,7.190324092208107,balanced,2019,0,1030,0.8960521950680084,0.014624493357127042,36168,10000,145,2624
l2,squared_hinge,True,0.06692571695338968,7.323919763711782,ovr,True,4.434931291090425,balanced,2019,0,956,0.8815658520402522,0.0,36168,10000,146,1787
l2,squared_hinge,True,0.036201781752951044,5.218301552314744,ovr,False,8.467743242052938,balanced,2019,0,1024,0.8906336392790003,0.014852445520387942,36168,10000,147,1948
l1,squared_hinge,False,0.01100430963234945,6.22490203826498,ovr,False,7.807494759480586,balanced,2019,0,990,0.8200818312506911,0.02194261848724058,36168,10000,148,130
l2,hinge,True,0.07075840658632204,9.200928791699226,ovr,False,8.723349719125325,,2019,0,1040,0.6828486121862214,0.021982179874791674,36168,10000,149,1954
l2,hinge,True,0.07030648513973452,6.676750057600563,ovr,True,8.712734737300794,balanced,2019,0,1026,0.8832245936083158,0.0017178310296771296,36168,10000,150,1737
l2,squared_hinge,True,0.09456110848534638,1.6067656551746106,ovr,False,2.416045658270242,balanced,2019,0,960,0.8951675328983745,0.007886896119446284,36168,10000,151,1623
l1,squared_hinge,False,0.03488218978940205,6.700746167789929,ovr,True,8.258326739722557,balanced,2019,0,1046,0.8196395001658742,0.022252406190813936,36168,10000,152,75
l2,hinge,True,0.06058443562518131,4.281260782661532,ovr,True,1.0892576557963225,,2019,0,970,0.8863209112020347,0.004362416490299634,36168,10000,153,1684
l1,squared_hinge,False,0.003678325095777828,7.597998713072543,ovr,False,3.8269358723603415,,2019,0,1009,0.8976003538648678,0.01901361787539039,36168,10000,154,403
l2,squared_hinge,False,0.03379746648287687,0.4124463174310714,ovr,False,5.174964388036778,,2019,0,951,0.8897489771093664,0.03386882522968744,36168,10000,155,54
l2,hinge,True,0.006303507178305875,1.8199192256718475,ovr,True,9.171017269878885,,2019,0,982,0.824062811014044,0.010074948251158414,36168,10000,156,2083
l2,hinge,True,0.015455937118725234,6.496073367469686,ovr,True,1.7104177251063317,,2019,0,982,0.8903018909653876,0.01210194276972043,36168,10000,157,1591
l2,hinge,True,0.05177665375938644,9.553392217785278,ovr,True,6.205669506362326,,2019,0,966,0.862656198164326,0.05142826664065883,36168,10000,158,1550
l1,squared_hinge,False,0.025435475437248355,7.663613780268755,ovr,True,4.042380697028508,balanced,2019,0,952,0.8198606657082826,0.0221543777812698,36168,10000,159,73
l2,hinge,True,0.0832556954294266,7.987176547932336,ovr,False,8.852667228226062,balanced,2019,0,1047,0.8884219838549154,0.014546261883474139,36168,10000,160,1647
l1,squared_hinge,False,0.0006712715102936453,2.3214780980628285,ovr,True,4.106266121235362,balanced,2019,0,960,0.8209664934203251,0.025142443198143016,36168,10000,161,195
l1,squared_hinge,False,0.02068946902269801,0.8745915392543689,ovr,True,2.674464949672647,balanced,2019,0,975,0.8206347451067124,0.021133542096325786,36168,10000,162,83
l2,hinge,True,0.05764728988342845,7.453775631349389,ovr,True,6.841145831666227,,2019,0,1036,0.7705407497511888,0.01998175699223592,36168,10000,163,1682
l2,squared_hinge,True,0.021240293105837534,9.238554021714478,ovr,False,4.829605509821675,,2019,0,968,0.8486121862213867,0.01941454442540536,36168,10000,164,1595
l2,hinge,True,0.0029413840436684708,0.9393728154382482,ovr,False,4.723279281798488,balanced,2019,0,1050,0.8665265951564746,0.03166464550035755,36168,10000,165,1845
l1,squared_hinge,False,0.027835456957135695,8.847791709969096,ovr,False,1.0225355104489944,balanced,2019,0,1005,0.8190865863098529,0.025216293696267184,36168,10000,166,78
l2,hinge,True,0.0597266621826054,0.5395022374165129,ovr,False,7.320865584919,balanced,2019,0,1009,0.8904124737365918,0.015736440233795453,36168,10000,167,1661
l2,squared_hinge,True,0.06514528532633923,4.540088528694199,ovr,True,0.7532152546229594,balanced,2019,0,961,0.8327988499391795,0.03858866271660469,36168,10000,168,1630
l2,squared_hinge,False,0.013603461117106487,1.170853031947021,ovr,True,3.1249317299362267,balanced,2019,0,1049,0.8208559106491209,0.028484835539565184,36168,10000,169,79
l2,squared_hinge,False,0.09726144158427276,9.632803758558753,ovr,True,6.794191658363702,,2019,0,986,0.8899701426517749,0.01315367602332912,36168,10000,170,32
