penalty,loss,degree,tol,C,multi_class,fit_intercept,intercept_scaling,class_weight,random_state,verbose,max_iter,score,AOD,Training Size,Max Iteration,counter,execution time
l1,squared_hinge,False,0.005347869098853809,5.5132808795955865,ovr,True,8.393013062563721,,2019,0,957,0.8072887341966525,0.05613330122710694,13024,10000,80,71
l2,hinge,True,0.09043965368795964,9.134716506276737,ovr,True,3.6898326356458817,,2019,0,1036,0.7875313507703332,0.06853814760089108,13024,10000,81,532
l1,squared_hinge,False,0.06503937920856326,7.318986413962116,ovr,False,2.6278959431612736,balanced,2019,0,1004,0.7291293443210319,0.2701587806419936,13024,10000,82,12
l2,hinge,True,0.038821258166107916,4.742126652483533,ovr,True,2.9547627399635013,balanced,2019,0,996,0.7635768029891999,0.06508550929307293,13024,10000,83,523
l2,hinge,True,0.09962439188267558,6.42537400081896,ovr,False,6.7248998421768444,balanced,2019,0,952,0.7824640425858628,0.0009669976411469639,13024,10000,84,477
l2,squared_hinge,True,0.088803506130471,5.250928562914854,ovr,True,9.07317037129717,balanced,2019,0,1042,0.7659313098223883,0.0019219197332217852,13024,10000,85,550
l2,hinge,True,0.046947503005317914,8.434695896339026,ovr,True,6.389921857640487,balanced,2019,0,961,0.7889133439115524,0.04119710727891744,13024,10000,86,496
l2,squared_hinge,False,0.09865048126491104,4.539480859567222,ovr,False,4.575239485642123,,2019,0,1004,0.8044735629830578,0.07554808651381217,13024,10000,87,12
l2,hinge,True,0.00706617535614071,5.982888007933945,ovr,True,8.725141496313583,balanced,2019,0,953,0.3595229564416236,0.08488768959815773,13024,10000,88,490
l2,squared_hinge,False,0.09055741579006844,2.1573054386589887,ovr,False,5.244604774610599,,2019,0,1043,0.8044735629830578,0.07554808651381217,13024,10000,89,13
l2,hinge,True,0.03179785346643933,7.297005904007337,ovr,True,5.38413489471821,balanced,2019,0,1050,0.792854583610585,0.015085871411604836,13024,10000,90,535
l2,squared_hinge,False,0.02360916074628834,5.652136787790792,ovr,True,1.6119627393504121,,2019,0,965,0.806623330091621,0.03762795208636238,13024,10000,91,18
l2,hinge,True,0.07457604374753803,7.210418479281126,ovr,True,6.982595642178097,,2019,0,958,0.7810308645134872,0.0023569805084567314,13024,10000,92,497
l2,hinge,True,0.007010698802490394,6.69070897674194,ovr,True,7.604663878603,balanced,2019,0,1034,0.7873266110457081,0.009092720810437221,13024,10000,93,525
l1,squared_hinge,False,0.038159570305254825,7.6834579703919275,ovr,False,8.242796853269718,balanced,2019,0,975,0.7338895429185648,0.2607770286913419,13024,10000,94,21
l1,squared_hinge,False,0.04418557052430116,0.33536246684381343,ovr,False,8.037329090416376,,2019,0,1021,0.8061626657112146,0.06099527763312237,13024,10000,95,23
l1,squared_hinge,False,0.07183790887926585,1.005659038652891,ovr,False,5.980472206935048,balanced,2019,0,1036,0.7291293443210319,0.2701587806419936,13024,10000,96,11
l1,squared_hinge,False,0.009136809193255735,6.9032945511028085,ovr,False,0.8115868844575358,,2019,0,1040,0.8055996314684957,0.06382037542344904,13024,10000,97,50
l2,squared_hinge,False,0.07025974388242145,9.37726927522608,ovr,True,9.789273750396184,,2019,0,983,0.8074422889901213,0.03443185822410312,13024,10000,98,12
l2,squared_hinge,False,0.05196891224694987,7.228000870482889,ovr,False,4.218502333133224,balanced,2019,0,996,0.7385473716537851,0.24902476481103397,13024,10000,99,14
l2,hinge,True,0.04802055082240338,4.6105450756548585,ovr,True,3.9742383818153333,balanced,2019,0,1007,0.7922403644367099,0.11880157608847508,13024,10000,100,514
l2,squared_hinge,True,0.0152644524748116,0.9049551886637172,ovr,True,3.432008374997695,balanced,2019,0,1008,0.7518042688232585,0.09577079208672695,13024,10000,101,518
l2,squared_hinge,True,0.07577729205836091,5.971936528464513,ovr,True,2.4749976112873404,balanced,2019,0,961,0.7931616931975226,0.000220383995910008,13024,10000,102,508
l2,hinge,True,0.06776949462608894,0.3982570590882314,ovr,True,3.469705668271879,,2019,0,953,0.8083124328197778,0.01208201784980734,13024,10000,103,498
l1,squared_hinge,False,0.05423866597654611,5.8153606636460555,ovr,False,5.12685218473694,balanced,2019,0,972,0.7316885908788453,0.26510985421662747,13024,10000,104,16
l2,squared_hinge,True,0.04779807272379623,9.353516948636171,ovr,False,5.240060882871252,,2019,0,1021,0.49541894866151404,0.13913330644606647,13024,10000,105,500
l2,hinge,True,0.0990931320726107,4.0487252350688525,ovr,True,1.133492440086614,balanced,2019,0,1021,0.7798536110968931,0.002280486252027063,13024,10000,106,517
l2,squared_hinge,True,0.09861301918625325,8.159163674117012,ovr,True,6.866590140316125,balanced,2019,0,991,0.7677739673440139,0.003514278861832366,13024,10000,107,505
l2,hinge,True,0.01754747449737387,5.801141390456862,ovr,True,9.414253698415434,,2019,0,986,0.7978707068638993,0.0684415192680875,13024,10000,108,507
l2,hinge,True,0.07698635641109221,3.0284979262074865,ovr,True,6.9769881115112025,,2019,0,988,0.7728924604596407,0.005482070169052085,13024,10000,109,503
l1,squared_hinge,False,0.06670604532289591,8.290128455992676,ovr,True,8.400470220110698,,2019,0,1027,0.8079029533705278,0.03515355848374839,13024,10000,110,22
l1,squared_hinge,False,0.018646539856444662,7.2319439075427345,ovr,True,9.667083591468355,balanced,2019,0,966,0.7501151660951016,0.2700240353031475,13024,10000,111,34
l2,hinge,True,0.011881257436877393,6.49281625147337,ovr,True,9.347846326697336,balanced,2019,0,967,0.788247939806521,0.011758750283323755,13024,10000,112,496
l2,hinge,True,0.040889331493823976,5.269831277284381,ovr,True,3.1555366744467044,balanced,2019,0,960,0.3669447714592824,0.08396109839483162,13024,10000,113,503
l2,hinge,True,0.03548413157825064,1.5702533434654453,ovr,True,2.2025206235715187,,2019,0,955,0.7872242411833956,0.07110651125209938,13024,10000,114,491
l2,squared_hinge,False,0.01879120338083845,4.304646406333679,ovr,True,9.58407424691854,,2019,0,959,0.8073399191278088,0.03453761531856943,13024,10000,115,13
l1,squared_hinge,False,0.03455332545881694,7.533331658745645,ovr,False,9.534210938267853,balanced,2019,0,1003,0.7338895429185648,0.2607770286913419,13024,10000,116,20
l2,squared_hinge,True,0.023034388886410587,9.505031845891146,ovr,True,8.238399525692122,balanced,2019,0,1007,0.7989455904181809,0.006455245302762901,13024,10000,117,525
l1,squared_hinge,False,0.034286652651605076,1.5918649920075294,ovr,False,9.259692027869095,,2019,0,989,0.8063674054358397,0.06556795309825295,13024,10000,118,28
l2,hinge,True,0.03203863753790904,0.9823205440184865,ovr,False,5.879391126537184,balanced,2019,0,959,0.7859958028356452,0.015721837193985535,13024,10000,119,474
l2,hinge,True,0.02972797580859707,6.079001725173592,ovr,True,8.686702492359352,balanced,2019,0,1038,0.6813226186210779,0.23410352093887776,13024,10000,120,548
l2,hinge,True,0.09377107133587308,7.558391300882229,ovr,True,5.512768386821455,,2019,0,1033,0.8063674054358397,0.013192969397159384,13024,10000,121,551
l2,hinge,True,0.09645062890283561,9.970198514016193,ovr,False,8.712311185985147,,2019,0,1010,0.7701284741772022,0.12507968185435273,13024,10000,122,505
l2,squared_hinge,False,0.05910367543796706,6.707718446577834,ovr,False,6.832397879185614,,2019,0,957,0.8044735629830578,0.07554808651381217,13024,10000,123,13
l2,hinge,True,0.03411635370977912,4.9280857039797645,ovr,False,6.818625540332288,balanced,2019,0,1042,0.8034498643599325,0.013793624773462989,13024,10000,124,524
l2,hinge,True,0.02017407746965523,9.168139491083254,ovr,False,9.230857870559271,balanced,2019,0,1020,0.7993038849362748,0.040240731019437495,13024,10000,125,512
l2,squared_hinge,False,0.06590456706055632,2.142694327582835,ovr,True,0.22356598160292612,balanced,2019,0,1029,0.7385985565849414,0.2496110994798472,13024,10000,126,14
l1,squared_hinge,False,0.07370904737725227,0.7112076232628539,ovr,False,2.7599795369074114,,2019,0,1001,0.8057531862619645,0.0560304612035336,13024,10000,127,18
l2,squared_hinge,False,0.018300186484031613,3.008831053797456,ovr,True,9.163354222222122,balanced,2019,0,959,0.7513947893740083,0.2692679785109205,13024,10000,128,17
l1,squared_hinge,False,0.06726965811619087,7.967246825959458,ovr,False,2.846581801901325,balanced,2019,0,1014,0.7291293443210319,0.2701587806419936,13024,10000,129,14
l2,hinge,True,0.01868968932809747,8.157237107405974,ovr,False,0.9629126581057272,balanced,2019,0,990,0.571530941290884,0.13878254178272276,13024,10000,130,485
l1,squared_hinge,False,0.08034534959166639,0.7859717596676039,ovr,True,3.890257495698585,balanced,2019,0,1036,0.7417208373854737,0.27302160487419713,13024,10000,131,12
l1,squared_hinge,False,0.004033208166629711,7.415347963901518,ovr,False,7.0245221830499665,,2019,0,1024,0.8058043711931208,0.0646836578515659,13024,10000,132,60
l2,hinge,True,0.04429396264992545,1.5185802604416094,ovr,False,2.9491715580497604,,2019,0,983,0.7937247274402416,0.05342627622376722,13024,10000,133,479
l2,hinge,True,0.041146044794626364,9.42375013715988,ovr,False,4.395343519018873,,2019,0,988,0.8055996314684957,0.05751518788534665,13024,10000,134,481
l2,hinge,True,0.07760823004347757,4.406594294611282,ovr,True,7.156286508949593,balanced,2019,0,1037,0.4851819624302605,0.18857444675620993,13024,10000,135,531
l2,squared_hinge,False,0.03430888867025609,3.7222598782219873,ovr,False,1.5098743847831224,balanced,2019,0,1012,0.7384961867226288,0.24907993418099977,13024,10000,136,13
l2,hinge,True,0.04909422144237796,5.2242603051862355,ovr,False,2.5350485841512835,balanced,2019,0,1032,0.7902953370527717,0.07479278121740104,13024,10000,137,501
l2,squared_hinge,True,0.009851304056287409,6.0214852405547985,ovr,True,7.51705932134176,balanced,2019,0,960,0.7664943440651072,0.022158245619941612,13024,10000,138,494
l1,squared_hinge,False,0.05097337686698161,7.272536275119017,ovr,True,0.5971164681870587,,2019,0,991,0.8079029533705278,0.03515355848374839,13024,10000,139,21
l1,squared_hinge,False,0.011009829393045612,9.299499073587787,ovr,True,5.9025622228301,,2019,0,1015,0.8072887341966525,0.054667160131252585,13024,10000,140,57
l2,hinge,True,0.0037812969863152274,8.26023895952374,ovr,True,4.871500437484932,,2019,0,961,0.7944925014075856,0.006389346763286787,13024,10000,141,489
l2,hinge,True,0.014572548595319448,1.4476057847744015,ovr,True,3.2303775716836602,,2019,0,975,0.7960280493422737,0.00551638700878774,13024,10000,142,494
l1,squared_hinge,False,0.025464468115630048,3.745124334837625,ovr,True,5.957740308518671,balanced,2019,0,976,0.7493473921277576,0.2741311570473683,13024,10000,143,27
l2,hinge,True,0.012017029081108077,0.652818544292667,ovr,True,5.399798611939428,,2019,0,985,0.7531862619644777,0.06764769905386907,13024,10000,144,505
l1,squared_hinge,False,0.007452392997717596,6.62494375395066,ovr,False,4.093887186190764,balanced,2019,0,992,0.7372165634437222,0.2538406583514054,13024,10000,145,41
l2,hinge,True,0.0032556497863133554,7.230596814791489,ovr,False,5.20635439034717,,2019,0,1012,0.7449966729794748,0.04152925708449608,13024,10000,146,490
l1,squared_hinge,False,0.017976721807042434,8.163300893068673,ovr,False,9.621050280378535,balanced,2019,0,1002,0.7357833853713467,0.25684663993498347,13024,10000,147,31
l2,squared_hinge,False,0.08339715016409717,4.090736979584272,ovr,True,1.121454507290572,balanced,2019,0,971,0.7426421661462865,0.25213861248220837,13024,10000,148,18
l2,squared_hinge,False,0.09144406943978961,8.01677651961357,ovr,False,5.2003169945189684,balanced,2019,0,1049,0.7384961867226288,0.24907993418099977,13024,10000,149,15
l2,hinge,True,0.05906134653649517,8.391995499078453,ovr,False,9.911286000488259,balanced,2019,0,951,0.7927010288171162,0.0610683866229353,13024,10000,150,478
l2,hinge,True,0.027250830944791554,7.994448450733967,ovr,True,3.0075781613057506,balanced,2019,0,1046,0.7538516660695092,0.011302693450147797,13024,10000,151,553
l2,hinge,True,0.00245709172375872,9.788302090461999,ovr,True,0.6518734990113714,balanced,2019,0,1023,0.7834877412089881,0.013685525954253026,13024,10000,152,538
l1,squared_hinge,False,0.08170077303249984,2.938733732720752,ovr,False,4.540760672932881,,2019,0,982,0.8061626657112146,0.04662706016782119,13024,10000,153,14
l1,squared_hinge,False,0.019123955146331723,2.9343241345013067,ovr,True,3.4269066479297816,,2019,0,1023,0.8073399191278088,0.04827167166468174,13024,10000,154,43
l2,hinge,True,0.03804558585705028,8.307329044673695,ovr,True,5.400715095986682,balanced,2019,0,1043,0.7984337411066182,0.006377786371323933,13024,10000,155,546
l2,squared_hinge,False,0.05292292241926711,5.293349843605546,ovr,True,3.896601690872757,,2019,0,1044,0.8063162205046834,0.023562083034801992,13024,10000,156,14
l1,squared_hinge,False,0.029460907671820753,2.241572532945623,ovr,True,5.244524199491374,balanced,2019,0,962,0.7493473921277576,0.2741311570473683,13024,10000,157,28
l2,squared_hinge,True,0.006999453264032353,5.962213846276604,ovr,True,2.8281537757307698,,2019,0,956,0.797051747965399,0.035049625945838624,13024,10000,158,501
l1,squared_hinge,False,0.03919037221124741,2.0949588367781473,ovr,False,0.27240277111988254,balanced,2019,0,981,0.7338895429185648,0.2607770286913419,13024,10000,159,20
l2,hinge,True,0.014624190610803629,6.238522007838121,ovr,True,9.386858052902781,,2019,0,981,0.7733019399088908,0.023488433806230717,13024,10000,160,505
l1,squared_hinge,False,0.0639829097930096,8.28638628976072,ovr,True,2.572770877016971,,2019,0,980,0.8081076930951527,0.030912244896741756,13024,10000,161,15
l2,hinge,True,0.09420125867118691,3.722454097899398,ovr,False,0.8850839563817446,balanced,2019,0,975,0.4226339765573015,0.09412564940342905,13024,10000,162,473
l1,squared_hinge,False,0.04969365640675285,7.166146289825405,ovr,True,6.905703959044852,,2019,0,950,0.808158878026309,0.03721145978563011,13024,10000,163,23
l2,hinge,True,0.0195411221477962,2.7052458324773982,ovr,False,4.639667063010945,,2019,0,987,0.7906024466397092,0.017410811655041405,13024,10000,164,495
l2,hinge,True,0.008314780055121433,3.3309211322419015,ovr,True,0.341775168861277,balanced,2019,0,1014,0.76741567282592,0.023135274240699097,13024,10000,165,534
l2,hinge,True,0.01639859658727773,5.321592248724277,ovr,True,0.7526743792927869,balanced,2019,0,1010,0.790346521983928,0.0394803497427664,13024,10000,166,539
l2,hinge,True,0.009979390853882887,1.5843335949470443,ovr,True,2.1877613176435715,balanced,2019,0,1049,0.8009929876644316,0.0412975447512893,13024,10000,167,555
l1,squared_hinge,False,0.030299211113470947,0.665521983194991,ovr,True,8.857838849517357,balanced,2019,0,986,0.7493473921277576,0.2741311570473683,13024,10000,168,29
l1,squared_hinge,False,0.03539561873729509,0.5630990785241364,ovr,True,9.870882219531575,,2019,0,992,0.8072887341966525,0.044370365752421745,13024,10000,169,34
l1,squared_hinge,False,0.011797731680617554,7.9023566248531125,ovr,False,6.910458392527652,,2019,0,967,0.8057020013308082,0.06363540821815207,13024,10000,170,47
l2,hinge,True,0.07864344082037963,7.838803640593618,ovr,True,6.275063080841954,,2019,0,995,0.7682858166555766,0.012130464181577216,13024,10000,171,510
