penalty,loss,degree,tol,C,multi_class,fit_intercept,intercept_scaling,class_weight,random_state,verbose,max_iter,score,AOD,Training Size,Max Iteration,counter,execution time
l2,squared_hinge,False,0.0896115666607906,7.948622729667045,ovr,False,7.723232186346363,balanced,2019,0,982,0.7874975808012387,0.06356249661306175,9042,10000,37,14
l2,hinge,True,0.05282465113787771,6.141452820767667,ovr,True,8.440003719759734,balanced,2019,0,1021,0.8923387431225636,0.0025128928334931817,9042,10000,38,430
l2,hinge,True,0.03980422917728784,4.709847870734075,ovr,False,8.353012098477853,balanced,2019,0,1022,0.8899610163399596,0.0018670504895078343,9042,10000,39,494
l2,hinge,True,0.02618305754212895,2.2429711252001803,ovr,False,9.567376333079984,balanced,2019,0,1036,0.8445353755978877,0.03958011013458501,9042,10000,40,636
l2,hinge,True,0.01257621313124583,1.9969582871813427,ovr,True,5.148550482938652,balanced,2019,0,983,0.8831043158505902,0.0,9042,10000,41,386
l2,hinge,True,0.07927349532086121,8.996265693140511,ovr,True,3.707826013526179,balanced,2019,0,1004,0.8841825872985153,0.008517937480544914,9042,10000,42,391
l2,hinge,True,0.08272877152670455,1.573892788693236,ovr,False,9.6168934072157,balanced,2019,0,1034,0.8951588376786751,0.003603611175005208,9042,10000,43,403
l2,hinge,True,0.01566298354961132,9.607165538226676,ovr,False,3.715701831576758,,2019,0,973,0.8570599131853245,0.054878267976526694,9042,10000,44,376
l2,squared_hinge,False,0.07130997006598146,6.030995745982426,ovr,True,7.654398742551343,balanced,2019,0,1007,0.8103348171085737,0.02136994160341825,9042,10000,45,17
l2,hinge,True,0.09623952140409185,8.205640291144205,ovr,True,4.313753781850075,balanced,2019,0,1050,0.873980480521994,0.0131383472379136,9042,10000,46,410
l2,squared_hinge,False,0.08361548516233402,6.3327278281548045,ovr,True,3.311465484536472,,2019,0,956,0.8876109375432,0.029697831223751255,9042,10000,47,13
l2,hinge,True,0.016857406611065356,2.12746743593863,ovr,False,4.770290532057403,balanced,2019,0,1041,0.6675882661948077,0.049462979263246803,9042,10000,48,405
l2,hinge,True,0.023360819111376305,0.9470016855862351,ovr,False,8.936617898697914,,2019,0,1044,0.5931598883021372,0.02302563801990351,9042,10000,49,403
l2,hinge,True,0.04014868153151394,1.9588067989953875,ovr,False,3.1512661492212066,balanced,2019,0,1011,0.8903204401559346,0.009832173958668592,9042,10000,50,391
l1,squared_hinge,False,0.021103593502933105,1.5797866769632352,ovr,False,1.530510133606157,,2019,0,1025,0.8977853963338771,0.025670502116608953,9042,10000,51,55
l2,hinge,True,0.018096198323659305,4.109116692863215,ovr,True,5.123465213059524,,2019,0,985,0.8836572755674749,0.02046117276495913,9042,10000,52,387
l2,squared_hinge,False,0.02572472510216481,7.717570463325234,ovr,True,1.3440564329727769,,2019,0,969,0.8932511266554232,0.025398656187158242,9042,10000,53,19
l2,squared_hinge,False,0.08883286265537559,7.020762805108795,ovr,False,8.055475806083855,balanced,2019,0,1015,0.7874975808012387,0.06356249661306175,9042,10000,54,14
l2,hinge,True,0.002633742351217486,8.3063897359101,ovr,False,6.360194355762434,balanced,2019,0,1007,0.887859769415798,0.0035265217759533254,9042,10000,55,392
l2,hinge,True,0.09655729378963364,8.98798825392774,ovr,False,8.422278152307564,,2019,0,1041,0.8191268766070392,0.08387842121247137,9042,10000,56,401
l2,squared_hinge,False,0.019287662590910134,0.8982521861964584,ovr,True,2.7141782774074046,balanced,2019,0,981,0.8139290552683237,0.023139522130846524,9042,10000,57,20
l1,squared_hinge,False,0.08675886503909905,4.00858431126319,ovr,False,6.220070601077176,balanced,2019,0,984,0.8018745334402388,0.023596127096430386,9042,10000,58,10
l2,hinge,True,0.02594251829280345,1.458563548552136,ovr,True,9.04604748863659,balanced,2019,0,960,0.8475213580690647,0.046707090484712464,9042,10000,59,378
l2,squared_hinge,False,0.041807367048262614,5.762841588760647,ovr,True,7.131595087110644,,2019,0,963,0.8938870303298405,0.03090600390423772,9042,10000,60,16
l1,squared_hinge,False,0.09572691390829123,2.3662693398817387,ovr,False,6.61523451204586,,2019,0,1031,0.8956565014238713,0.0006064238774535092,9042,10000,61,26
l1,squared_hinge,False,0.03886419759141046,8.080535600132775,ovr,True,3.1713318861993733,,2019,0,1047,0.8979789322347866,0.030084010924472403,9042,10000,62,45
